TICKER,STATPERS,PRICE,EBS,FVYRGRO_EBS,FVYSTA_EBS,EPS,FVYRGRO_EPS,FVYSTA_EPS,DPS,FVYRGRO_DPS,FVYSTA_DPS,ROA,FVYRGRO_ROA,FVYSTA_ROA,ROE,FVYRGRO_ROE,FVYSTA_ROE,NAV,FVYRGRO_NAV,FVYSTA_NAV,GRM,FVYRGRO_GRM,FVYSTA_GRM
CSCO,2014-03-20,21.63,,,,2.02,10.33,,0.62,10.33,,11.26,10.33,,19.68,10.33,,59128.0,10.33,,62.54,10.33,
CSCO,2014-04-17,23.03,,,,2.02,10.33,,0.62,10.33,,11.26,10.33,,19.68,10.33,,59128.0,10.33,,62.54,10.33,
CSCO,2014-05-15,22.81,,10.33,,2.02,10.33,,0.62,10.33,,11.26,10.33,,19.68,10.33,,59128.0,10.33,,62.54,10.33,
CSCO,2014-06-19,24.63,,9.62,,2.02,9.62,,0.62,9.62,,11.26,9.62,,19.68,9.62,,59128.0,9.62,,62.54,9.62,
CSCO,2014-07-17,25.98,,9.62,,2.02,9.62,,0.62,9.62,,11.26,9.62,,19.68,9.62,,59128.0,9.62,,62.54,9.62,
CSCO,2014-08-14,25.2,2.8,9.62,,2.06,9.62,,0.72,9.62,,10.53,9.62,,18.77,9.62,,56661.0,9.62,,62.22,9.62,
CSCO,2014-09-18,25.2,2.8,8.68,,2.06,8.68,,0.72,8.68,,10.53,8.68,,18.77,8.68,,56661.0,8.68,,62.22,8.68,
CSCO,2014-10-16,22.96,2.8,8.68,,2.06,8.68,,0.72,8.68,,10.53,8.68,,18.77,8.68,,56661.0,8.68,,62.22,8.68,
CSCO,2014-11-20,26.59,2.8,7.5,,2.06,7.5,,0.72,7.5,,10.53,7.5,,18.77,7.5,,56661.0,7.5,,62.22,7.5,
CSCO,2014-12-18,26.81,2.8,7.5,,2.06,7.5,,0.72,7.5,,10.53,7.5,,18.77,7.5,,56661.0,7.5,,62.22,7.5,
CSCO,2015-01-15,27.92,2.8,7.5,,2.06,7.5,,0.72,7.5,,10.53,7.5,,18.77,7.5,,56661.0,7.5,,62.22,7.5,
CSCO,2015-02-19,29.49,2.8,6.84,,2.06,6.84,,0.72,6.84,,10.53,6.84,,18.77,6.84,,56661.0,6.84,,62.22,6.84,
CSCO,2015-03-19,28.15,2.8,6.84,,2.06,6.84,,0.72,6.84,,10.53,6.84,,18.77,6.84,,56661.0,6.84,,62.22,6.84,
CSCO,2015-04-16,28.25,2.8,6.84,,2.06,6.84,,0.72,6.84,,10.53,6.84,,18.77,6.84,,56661.0,6.84,,62.22,6.84,
CSCO,2015-05-14,29.35,2.8,6.84,,2.06,6.84,,0.72,6.84,,10.53,6.84,,18.77,6.84,,56661.0,6.84,,62.22,6.84,
CSCO,2015-06-18,28.93,2.8,6.71,,2.06,6.71,,0.72,6.71,,10.53,6.71,,18.77,6.71,,56661.0,6.71,,62.22,6.71,
CSCO,2015-07-16,28.11,2.8,6.71,,2.06,6.71,,0.72,6.71,,10.53,6.71,,18.77,6.71,,56661.0,6.71,,62.22,6.71,
CSCO,2015-08-20,27.8,3.02,7.2,,2.21,7.2,,0.8,7.2,,10.39,7.2,,19.51,7.2,,59707.0,7.2,,62.41,7.2,
CSCO,2015-09-17,26.07,3.02,7.2,,2.21,7.2,,0.8,7.2,,10.39,7.2,,19.51,7.2,,59707.0,7.2,,62.41,7.2,
CSCO,2015-10-15,27.82,3.02,7.2,,2.21,7.2,,0.8,7.2,,10.39,7.2,,19.51,7.2,,59707.0,7.2,,62.41,7.2,
CSCO,2015-11-19,27.12,3.02,7.65,,2.21,7.65,,0.8,7.65,,10.39,7.65,,19.51,7.65,,59707.0,7.65,,62.41,7.65,
CSCO,2015-12-17,27.24,3.02,7.65,,2.21,7.65,,0.8,7.65,,10.39,7.65,,19.51,7.65,,59707.0,7.65,,62.41,7.65,
CSCO,2016-01-14,24.6,3.02,7.65,,2.21,7.65,,0.8,7.65,,10.39,7.65,,19.51,7.65,,59707.0,7.65,,62.41,7.65,
CSCO,2016-02-18,26.46,3.02,7.59,,2.21,7.59,,0.8,7.59,,10.39,7.59,,19.51,7.59,,59707.0,7.59,,62.41,7.59,
CSCO,2016-03-17,27.88,3.02,7.59,,2.21,7.59,,0.8,7.59,,10.39,7.59,,19.51,7.59,,59707.0,7.59,,62.41,7.59,
CSCO,2016-04-14,28.23,3.02,7.59,,2.21,7.59,,0.8,7.59,,10.39,7.59,,19.51,7.59,,59707.0,7.59,,62.41,7.59,
CSCO,2016-05-19,26.72,3.02,7.59,,2.21,7.59,,0.8,7.59,,10.39,7.59,,19.51,7.59,,59707.0,7.59,,62.41,7.59,
CSCO,2016-06-16,28.65,3.02,6.58,,2.21,6.58,,0.8,6.58,,10.39,6.58,,19.51,6.58,,59707.0,6.58,,62.41,6.58,
CSCO,2016-07-14,29.75,3.02,6.58,,2.21,6.58,,0.8,6.58,,10.39,6.58,,19.51,6.58,,59707.0,6.58,,62.41,6.58,
CSCO,2016-08-18,30.72,3.24,6.58,,2.36,6.58,,0.94,6.58,,10.23,6.58,,19.5,6.58,,63585.0,6.58,,64.17,6.58,
CSCO,2016-09-15,31.0,3.24,6.66,,2.36,6.66,,0.94,6.66,,10.23,6.66,,19.5,6.66,,63585.0,6.66,,64.17,6.66,
CSCO,2016-10-20,30.35,3.24,6.66,,2.36,6.66,,0.94,6.66,,10.23,6.66,,19.5,6.66,,63585.0,6.66,,64.17,6.66,
CSCO,2016-11-17,31.57,3.24,6.66,,2.36,6.66,,0.94,6.66,,10.23,6.66,,19.5,6.66,,63585.0,6.66,,64.17,6.66,
CSCO,2016-12-15,30.46,3.24,6.05,,2.36,6.05,,0.94,6.05,,10.23,6.05,,19.5,6.05,,63585.0,6.05,,64.17,6.05,
CSCO,2017-01-19,30.03,3.24,6.05,,2.36,6.05,,0.94,6.05,,10.23,6.05,,19.5,6.05,,63585.0,6.05,,64.17,6.05,
CSCO,2017-02-16,32.82,3.24,6.05,,2.36,6.05,,0.94,6.05,,10.23,6.05,,19.5,6.05,,63585.0,6.05,,64.17,6.05,
CSCO,2017-03-16,34.24,3.24,5.27,,2.36,5.27,,0.94,5.27,,10.23,5.27,,19.5,5.27,,63585.0,5.27,,64.17,5.27,
CSCO,2017-04-20,32.65,3.24,5.27,,2.36,5.27,,0.94,5.27,,10.23,5.27,,19.5,5.27,,63585.0,5.27,,64.17,5.27,
CSCO,2017-05-18,33.82,3.24,5.27,,2.36,5.27,,0.94,5.27,,10.23,5.27,,19.5,5.27,,63585.0,5.27,,64.17,5.27,
CSCO,2017-06-15,31.6,3.24,5.16,,2.36,5.16,,0.94,5.16,,10.23,5.16,,19.5,5.16,,63585.0,5.16,,64.17,5.16,
CSCO,2017-07-20,31.9,3.24,5.16,,2.36,5.16,,0.94,5.16,,10.23,5.16,,19.5,5.16,,63585.0,5.16,,64.17,5.16,
CSCO,2017-08-17,32.34,3.31,5.16,,2.39,5.16,,1.1,5.16,,9.6,5.16,,18.6,5.16,,66137.0,5.16,,64.3,5.16,
CSCO,2017-09-14,32.18,3.31,5.13,,2.39,5.13,,1.1,5.13,,9.6,5.13,,18.6,5.13,,66137.0,5.13,,64.3,5.13,
CSCO,2017-10-19,33.55,3.31,5.13,,2.39,5.13,,1.1,5.13,,9.6,5.13,,18.6,5.13,,66137.0,5.13,,64.3,5.13,
CSCO,2017-11-16,34.11,3.31,5.13,,2.39,5.13,,1.1,5.13,,9.6,5.13,,18.6,5.13,,66137.0,5.13,,64.3,5.13,
CSCO,2017-12-14,38.15,3.31,4.84,,2.39,4.84,,1.1,4.84,,9.6,4.84,,18.6,4.84,,66137.0,4.84,,64.3,4.84,
CSCO,2018-01-18,41.2,3.31,4.84,,2.39,4.84,,1.1,4.84,,9.6,4.84,,18.6,4.84,,66137.0,4.84,,64.3,4.84,
CSCO,2018-02-15,42.09,3.31,4.84,,2.39,4.84,,1.1,4.84,,9.6,4.84,,18.6,4.84,,66137.0,4.84,,64.3,4.84,
CSCO,2018-03-15,45.28,3.31,4.71,,2.39,4.71,,1.1,4.71,,9.6,4.71,,18.6,4.71,,66137.0,4.71,,64.3,4.71,
CSCO,2018-04-19,44.63,3.31,4.71,,2.39,4.71,,1.1,4.71,,9.6,4.71,,18.6,4.71,,66137.0,4.71,,64.3,4.71,
CSCO,2018-05-17,45.16,3.31,4.71,,2.39,4.71,,1.1,4.71,,9.6,4.71,,18.6,4.71,,66137.0,4.71,,64.3,4.71,
CSCO,2018-06-14,44.01,3.31,5.05,,2.39,5.05,,1.1,5.05,,9.6,5.05,,18.6,5.05,,66137.0,5.05,,64.3,5.05,
CSCO,2018-07-19,42.21,3.31,5.05,,2.39,5.05,,1.1,5.05,,9.6,5.05,,18.6,5.05,,66137.0,5.05,,64.3,5.05,
CSCO,2018-08-16,43.86,3.43,5.05,,2.6,5.05,,1.24,5.05,,10.65,5.05,,23.24,5.05,,43204.0,5.05,,63.78,5.05,
CSCO,2018-09-20,47.28,3.43,5.58,,2.6,5.58,,1.24,5.58,,10.65,5.58,,23.24,5.58,,43204.0,5.58,,63.78,5.58,
CSCO,2018-10-18,45.94,3.43,5.58,,2.6,5.58,,1.24,5.58,,10.65,5.58,,23.24,5.58,,43204.0,5.58,,63.78,5.58,
CSCO,2018-11-15,44.33,3.43,5.58,,2.6,5.58,,1.24,5.58,,10.65,5.58,,23.24,5.58,,43204.0,5.58,,63.78,5.58,
CSCO,2018-12-20,43.14,3.43,6.43,,2.6,6.43,,1.24,6.43,,10.65,6.43,,23.24,6.43,,43204.0,6.43,,63.78,6.43,
CSCO,2019-01-17,43.96,3.43,6.43,,2.6,6.43,,1.24,6.43,,10.65,6.43,,23.24,6.43,,43204.0,6.43,,63.78,6.43,
CSCO,2019-02-14,47.5,3.43,6.43,,2.6,6.43,,1.24,6.43,,10.65,6.43,,23.24,6.43,,43204.0,6.43,,63.78,6.43,
CSCO,2019-03-14,52.59,3.43,7.05,,2.6,7.05,,1.24,7.05,,10.65,7.05,,23.24,7.05,,43204.0,7.05,,63.78,7.05,
CSCO,2019-04-18,56.31,3.43,7.05,,2.6,7.05,,1.24,7.05,,10.65,7.05,,23.24,7.05,,43204.0,7.05,,63.78,7.05,
CSCO,2019-05-16,52.44,3.43,7.05,,2.6,7.05,,1.24,7.05,,10.65,7.05,,23.24,7.05,,43204.0,7.05,,63.78,7.05,
CSCO,2019-06-20,56.13,3.43,7.12,,2.6,7.12,,1.24,7.12,,10.65,7.12,,23.24,7.12,,43204.0,7.12,,63.78,7.12,
CSCO,2019-07-18,57.21,3.43,7.12,,2.6,7.12,,1.24,7.12,,10.65,7.12,,23.24,7.12,,43204.0,7.12,,63.78,7.12,
CSCO,2019-08-15,50.61,4.18,7.12,,3.1,7.12,,1.34,7.12,,13.35,7.12,,35.92,7.12,,33571.0,7.12,,64.5,7.12,
CSCO,2019-09-19,49.34,4.18,7.76,,3.1,7.76,,1.34,7.76,,13.35,7.76,,35.92,7.76,,33571.0,7.76,,64.5,7.76,
CSCO,2019-10-17,46.79,4.18,7.76,,3.1,7.76,,1.34,7.76,,13.35,7.76,,35.92,7.76,,33571.0,7.76,,64.5,7.76,
CSCO,2019-11-14,48.46,4.18,8.67,,3.1,8.67,,1.34,8.67,,13.35,8.67,,35.92,8.67,,33571.0,8.67,,64.5,8.67,
CSCO,2019-12-19,46.64,4.18,8.67,,3.1,8.67,,1.34,8.67,,13.35,8.67,,35.92,8.67,,33571.0,8.67,,64.5,8.67,
CSCO,2020-01-16,48.01,4.18,8.67,,3.1,8.67,,1.34,8.67,,13.35,8.67,,35.92,8.67,,33571.0,8.67,,64.5,8.67,
CSCO,2020-02-20,46.29,4.18,8.74,,3.1,8.74,,1.34,8.74,,13.35,8.74,,35.92,8.74,,33571.0,8.74,,64.5,8.74,
CSCO,2020-03-19,37.12,4.18,8.74,,3.1,8.74,,1.34,8.74,,13.35,8.74,,35.92,8.74,,33571.0,8.74,,64.5,8.74,
CSCO,2020-04-16,41.52,4.18,8.74,,3.1,8.74,,1.34,8.74,,13.35,8.74,,35.92,8.74,,33571.0,8.74,,64.5,8.74,
CSCO,2020-05-14,41.95,4.18,8.63,,3.1,8.63,,1.34,8.63,,13.35,8.63,,35.92,8.63,,33571.0,8.63,,64.5,8.63,
CSCO,2020-06-18,46.17,4.18,8.63,,3.1,8.63,,1.34,8.63,,13.35,8.63,,35.92,8.63,,33571.0,8.63,,64.5,8.63,
CSCO,2020-07-16,46.4,4.18,8.63,,3.1,8.63,,1.34,8.63,,13.35,8.63,,35.92,8.63,,33571.0,8.63,,64.5,8.63,
CSCO,2020-08-20,41.87,4.339,8.49,,3.21,8.49,,1.42,8.49,,14.18,8.49,,38.21,8.49,,37920.0,8.49,,66.0,8.49,
CSCO,2020-09-17,40.42,4.339,8.49,,3.21,8.49,,1.42,8.49,,14.18,8.49,,38.21,8.49,,37920.0,8.49,,66.0,8.49,
CSCO,2020-10-15,39.89,4.339,8.49,,3.21,8.49,,1.42,8.49,,14.18,8.49,,38.21,8.49,,37920.0,8.49,,66.0,8.49,
CSCO,2020-11-19,41.32,4.339,8.39,,3.21,8.39,,1.42,8.39,,14.18,8.39,,38.21,8.39,,37920.0,8.39,,66.0,8.39,
CSCO,2020-12-17,44.72,,,,3.21,8.39,,1.42,8.39,,14.18,8.39,,38.21,8.39,,37920.0,8.39,,66.0,8.39,
CSCO,2021-01-14,45.36,4.339,8.39,,3.21,8.39,,1.42,8.39,,14.18,8.39,,38.21,8.39,,37920.0,8.39,,66.0,8.39,
CSCO,2021-02-18,46.25,4.339,8.36,,3.21,8.36,,1.42,8.36,,14.18,8.36,,38.21,8.36,,37920.0,8.36,,66.0,8.36,
CSCO,2021-03-18,49.42,4.339,8.36,,3.21,8.36,,1.42,8.36,,14.18,8.36,,38.21,8.36,,37920.0,8.36,,66.0,8.36,
CSCO,2021-04-15,51.37,4.339,8.36,,3.21,8.36,,1.42,8.36,,14.18,8.36,,38.21,8.36,,37920.0,8.36,,66.0,8.36,
CSCO,2021-05-20,52.47,4.339,8.23,,3.21,8.23,,1.42,8.23,,14.18,8.23,,38.21,8.23,,37920.0,8.23,,66.0,8.23,
CSCO,2021-06-17,53.47,4.339,8.23,,3.21,8.23,,1.42,8.23,,14.18,8.23,,38.21,8.23,,37920.0,8.23,,66.0,8.23,
CSCO,2021-07-15,54.09,4.339,8.23,,3.21,8.23,,1.42,8.23,,14.18,8.23,,38.21,8.23,,37920.0,8.23,,66.0,8.23,
CSCO,2021-08-19,55.15,4.38,7.96,,3.22,7.96,,1.46,7.96,,14.18,7.96,,34.44,7.96,,41275.0,7.96,,66.07,7.96,
CSCO,2021-09-16,57.56,4.38,7.96,,3.22,7.96,,1.46,7.96,,14.18,7.96,,34.44,7.96,,41275.0,7.96,,66.07,7.96,
CSCO,2021-10-14,54.62,4.38,7.96,,3.22,7.96,,1.46,7.96,,14.18,7.96,,34.44,7.96,,41275.0,7.96,,66.07,7.96,
CSCO,2021-11-18,56.76,4.38,7.95,,3.22,7.95,,1.46,7.95,,14.18,7.95,,34.44,7.95,,41275.0,7.95,,66.07,7.95,
CSCO,2021-12-16,59.93,4.38,7.95,,3.22,7.95,,1.46,7.95,,14.18,7.95,,34.44,7.95,,41275.0,7.95,,66.07,7.95,
CSCO,2022-01-20,58.9,4.38,7.95,,3.22,7.95,,1.46,7.95,,14.18,7.95,,34.44,7.95,,41275.0,7.95,,66.07,7.95,
CSCO,2022-02-17,54.25,4.38,7.73,,3.22,7.73,,1.46,7.73,,14.18,7.73,,34.44,7.73,,41275.0,7.73,,66.07,7.73,
CSCO,2022-03-17,55.81,4.38,7.73,,3.22,7.73,,1.46,7.73,,14.18,7.73,,34.44,7.73,,41275.0,7.73,,66.07,7.73,
CSCO,2022-04-14,52.15,4.38,7.73,,3.22,7.73,,1.46,7.73,,14.18,7.73,,34.44,7.73,,41275.0,7.73,,66.07,7.73,
CSCO,2022-05-19,48.36,4.38,7.12,,3.22,7.12,,1.46,7.12,,14.18,7.12,,34.44,7.12,,41275.0,7.12,,66.07,7.12,
CSCO,2022-06-16,43.8,4.38,7.12,,3.22,7.12,,1.46,7.12,,14.18,7.12,,34.44,7.12,,41275.0,7.12,,66.07,7.12,
CSCO,2022-07-14,42.7,4.38,7.12,,3.22,7.12,,1.46,7.12,,14.18,7.12,,34.44,7.12,,41275.0,7.12,,66.07,7.12,
CSCO,2022-08-18,46.66,4.349,6.32,,3.36,6.32,,1.5,6.32,,14.72,6.32,,28.71,6.32,,39773.0,6.32,,62.54,6.32,
CSCO,2022-09-15,43.96,4.349,6.67,,3.36,6.67,,1.5,6.67,,14.72,6.67,,28.71,6.67,,39773.0,6.67,,62.54,6.67,
CSCO,2022-10-20,41.88,4.349,6.67,,3.36,6.67,,1.5,6.67,,14.72,6.67,,28.71,6.67,,39773.0,6.67,,62.54,6.67,
CSCO,2022-11-17,44.39,4.349,6.09,,3.36,6.09,,1.5,6.09,,14.72,6.09,,28.71,6.09,,39773.0,6.09,,62.54,6.09,
CSCO,2022-12-15,49.3,4.349,6.09,,3.36,6.09,,1.5,6.09,,14.72,6.09,,28.71,6.09,,39773.0,6.09,,62.54,6.09,
CSCO,2023-01-19,46.9,4.349,6.09,,3.36,6.09,,1.5,6.09,,14.72,6.09,,28.71,6.09,,39773.0,6.09,,62.54,6.09,
CSCO,2023-02-16,48.45,4.349,5.53,,3.36,5.53,,1.5,5.53,,14.72,5.53,,28.71,5.53,,39773.0,5.53,,62.54,5.53,
CSCO,2023-03-16,49.06,4.349,5.53,,3.36,5.53,,1.5,5.53,,14.72,5.53,,28.71,5.53,,39773.0,5.53,,62.54,5.53,
CSCO,2023-04-20,48.04,4.349,5.53,,3.36,5.53,,1.5,5.53,,14.72,5.53,,28.71,5.53,,39773.0,5.53,,62.54,5.53,
CSCO,2023-05-18,47.63,4.349,4.88,,3.36,4.88,,1.5,4.88,,14.72,4.88,,28.71,4.88,,39773.0,4.88,,62.54,4.88,
CSCO,2023-06-15,50.96,4.349,4.88,,3.36,4.88,,1.5,4.88,,14.72,4.88,,28.71,4.88,,39773.0,4.88,,62.54,4.88,
CSCO,2023-07-20,52.43,4.349,4.88,,3.36,4.88,,1.5,4.88,,14.72,4.88,,28.71,4.88,,39773.0,4.88,,62.54,4.88,
CSCO,2023-08-17,52.96,4.839,5.96,,3.89,5.96,,1.55,5.96,,16.32,5.96,,37.99,5.96,,44353.0,5.96,,62.73,5.96,
CSCO,2023-09-14,56.28,4.839,5.96,,3.89,5.96,,1.55,5.96,,16.32,5.96,,37.99,5.96,,44353.0,5.96,,62.73,5.96,
CSCO,2023-10-19,53.77,4.839,5.59,,3.89,5.59,,1.55,5.59,,16.32,5.59,,37.99,5.59,,44353.0,5.59,,62.73,5.59,
CSCO,2023-11-16,53.28,4.839,6.21,,3.89,6.21,,1.55,6.21,,16.32,6.21,,37.99,6.21,,44353.0,6.21,,62.73,6.21,
CSCO,2023-12-14,49.69,4.839,6.21,,3.89,6.21,,1.55,6.21,,16.32,6.21,,37.99,6.21,,44353.0,6.21,,62.73,6.21,
CSCO,2024-01-18,50.3,4.839,6.21,,3.89,6.21,,1.55,6.21,,16.32,6.21,,37.99,6.21,,44353.0,6.21,,62.73,6.21,
CSCO,2024-02-15,50.28,4.839,5.65,,3.89,5.65,,1.55,5.65,,16.32,5.65,,37.99,5.65,,44353.0,5.65,,62.73,5.65,
CSCO,2024-03-14,50.11,4.839,5.65,,3.89,5.65,,1.55,5.65,,16.32,5.65,,37.99,5.65,,44353.0,5.65,,62.73,5.65,
CSCO,2024-04-18,47.79,4.839,5.65,,3.89,5.65,,1.55,5.65,,16.32,5.65,,37.99,5.65,,44353.0,5.65,,62.73,5.65,
CSCO,2024-05-16,49.67,4.839,5.06,,3.89,5.06,,1.55,5.06,,16.32,5.06,,37.99,5.06,,44353.0,5.06,,62.73,5.06,
CSCO,2024-06-20,45.97,4.839,5.06,,3.89,5.06,,1.55,5.06,,16.32,5.06,,37.99,5.06,,44353.0,5.06,,62.73,5.06,
CSCO,2024-07-18,48.52,4.839,5.06,,3.89,5.06,,1.55,5.06,,16.32,5.06,,37.99,5.06,,44353.0,5.06,,62.73,5.06,
CSCO,2024-08-15,45.44,4.74,4.42,,3.73,4.42,,1.58,4.42,,13.39,4.42,,33.74,4.42,,45457.0,4.42,,67.491,4.42,
CSCO,2024-09-19,50.57,4.74,4.42,,3.73,4.42,,1.58,4.42,,13.39,4.42,,33.74,4.42,,45457.0,4.42,,67.491,4.42,
CSCO,2024-10-17,56.38,4.74,4.42,,3.73,4.42,,1.58,4.42,,13.39,4.42,,33.74,4.42,,45457.0,4.42,,67.491,4.42,
CSCO,2024-11-14,59.18,4.74,4.47,,3.73,4.47,,1.58,4.47,,13.39,4.47,,33.74,4.47,,45457.0,4.47,,67.491,4.47,
CSCO,2024-12-19,57.53,4.74,4.47,,3.73,4.47,,1.58,4.47,,13.39,4.47,,33.74,4.47,,45457.0,4.47,,67.491,4.47,
CSCO,2025-01-16,59.98,4.74,4.47,,3.73,4.47,,1.58,4.47,,13.39,4.47,,33.74,4.47,,45457.0,4.47,,67.491,4.47,
CSCO,2025-02-20,64.84,4.74,4.73,,3.73,4.73,,1.58,4.73,,13.39,4.73,,33.74,4.73,,45457.0,4.73,,67.491,4.73,
CSCO,2025-03-20,61.12,4.74,4.73,,3.73,4.73,,1.58,4.73,,13.39,4.73,,33.74,4.73,,45457.0,4.73,,67.491,4.73,
CSCO,2025-04-17,55.76,4.74,4.73,,3.73,4.73,,1.58,4.73,,13.39,4.73,,33.74,4.73,,45457.0,4.73,,67.491,4.73,
DIS,2008-07-17,30.43,,,,1.92,28.25,,0.31,28.25,,6.59,28.25,,13.06,28.25,,30753.0,28.25,,,,
DIS,2008-08-14,31.74,4.2,24.38,,1.92,24.38,,0.31,24.38,,6.59,24.38,,13.06,24.38,,30753.0,24.38,,,,
DIS,2008-09-18,32.19,4.2,24.38,,1.92,24.38,,0.31,24.38,,6.59,24.38,,13.06,24.38,,30753.0,24.38,,,,
DIS,2008-10-16,23.37,4.2,24.38,,1.92,24.38,,0.31,24.38,,6.59,24.38,,13.06,24.38,,30753.0,24.38,,,,
DIS,2008-11-20,19.94,4.75,21.02,,2.27,21.02,,0.35,21.02,,7.06,21.02,,13.11,21.02,,33667.0,21.02,,,,
DIS,2008-12-18,23.58,4.75,21.02,,2.27,21.02,,0.35,21.02,,7.06,21.02,,13.11,21.02,,33667.0,21.02,,,,
DIS,2009-01-15,20.8,4.75,21.02,,2.27,21.02,,0.35,21.02,,7.06,21.02,,13.11,21.02,,33667.0,21.02,,,,
DIS,2009-02-19,17.63,4.75,16.78,,2.27,16.78,,0.35,16.78,,7.06,16.78,,13.11,16.78,,33667.0,16.78,,,,
DIS,2009-03-19,18.11,4.75,16.78,,2.27,16.78,,0.35,16.78,,7.06,16.78,,13.11,16.78,,33667.0,16.78,,,,
DIS,2009-04-16,19.73,4.75,16.22,,2.27,16.22,,0.35,16.22,,7.06,16.22,,13.11,16.22,,33667.0,16.22,,,,
DIS,2009-05-14,23.6,4.75,15.67,,2.27,15.67,,0.35,15.67,,7.06,15.67,,13.11,15.67,,33667.0,15.67,,,,
DIS,2009-06-18,23.68,4.75,15.67,,2.27,15.67,,0.35,15.67,,7.06,15.67,,13.11,15.67,,33667.0,15.67,,,,
DIS,2009-07-16,24.08,4.75,15.67,,2.27,15.67,,0.35,15.67,,7.06,15.67,,13.11,15.67,,33667.0,15.67,,,,
DIS,2009-08-20,25.48,4.75,14.54,,2.27,14.54,,0.35,14.54,,7.06,14.54,,13.11,14.54,,33667.0,14.54,,,,
DIS,2009-09-17,28.37,4.75,14.54,,2.27,14.54,,0.35,14.54,,7.06,14.54,,13.11,14.54,,33667.0,14.54,,,,
DIS,2009-10-15,28.91,4.75,14.54,,2.27,14.54,,0.35,14.54,,7.06,14.54,,13.11,14.54,,33667.0,14.54,,,,
DIS,2009-11-19,30.67,,,,1.82,13.44,,0.35,13.44,,5.39,13.44,,9.61,13.44,,35425.0,13.44,,,,
DIS,2009-12-17,32.43,,,,1.82,13.44,,0.35,13.44,,5.39,13.44,,9.61,13.44,,35425.0,13.44,,,,
DIS,2010-01-14,31.29,4.47,13.44,,1.82,13.44,,0.35,13.44,,5.39,13.44,,9.61,13.44,,35425.0,13.44,,,,
DIS,2010-02-18,30.86,4.47,9.14,,1.82,9.14,,0.35,9.14,,5.39,9.14,,9.61,9.14,,35425.0,9.14,,,,
DIS,2010-03-18,33.75,4.47,9.14,,1.82,9.14,,0.35,9.14,,5.39,9.14,,9.61,9.14,,35425.0,9.14,,,,
DIS,2010-04-15,36.2,4.47,9.14,,1.82,9.14,,0.35,9.14,,5.39,9.14,,9.61,9.14,,35425.0,9.14,,,,
DIS,2010-05-20,33.39,4.47,8.16,,1.82,8.16,,0.35,8.16,,5.39,8.16,,9.61,8.16,,35425.0,8.16,,,8.16,
DIS,2010-06-17,34.79,4.47,8.16,,1.82,8.16,,0.35,8.16,,5.39,8.16,,9.61,8.16,,35425.0,8.16,,,8.16,
DIS,2010-07-15,34.24,4.47,8.16,,1.82,8.16,,0.35,8.16,,5.39,8.16,,9.61,8.16,,35425.0,8.16,,,8.16,
DIS,2010-08-19,33.91,4.47,8.49,,1.82,8.49,,0.35,8.49,,5.39,8.49,,9.61,8.49,,35425.0,8.49,,,8.49,
DIS,2010-09-16,34.21,4.47,8.49,,1.82,8.49,,0.35,8.49,,5.39,8.49,,9.61,8.49,,35425.0,8.49,,,,
DIS,2010-10-14,34.91,4.47,8.49,,1.82,8.49,,0.35,8.49,,5.39,8.49,,9.61,8.49,,35425.0,8.49,,,,
DIS,2010-11-18,37.22,4.49,7.85,,2.07,7.85,,0.35,7.85,,6.12,7.85,,11.36,7.85,,37519.0,7.85,,,7.85,
DIS,2010-12-16,36.95,4.49,7.85,,2.07,7.85,,0.35,7.85,,6.12,7.85,,11.36,7.85,,37519.0,7.85,,,7.85,
DIS,2011-01-20,39.09,4.49,7.85,,2.07,7.85,,0.35,7.85,,6.12,7.85,,11.36,7.85,,37519.0,7.85,,,7.85,
DIS,2011-02-17,43.7,4.49,5.8,,2.07,5.8,,0.35,5.8,,6.12,5.8,,11.36,5.8,,37519.0,5.8,,,5.8,
DIS,2011-03-17,40.6,4.49,5.8,,2.07,5.8,,0.35,5.8,,6.12,5.8,,11.36,5.8,,37519.0,5.8,,,5.8,
DIS,2011-04-14,41.7,4.49,5.8,,2.07,5.8,,0.35,5.8,,6.12,5.8,,11.36,5.8,,37519.0,5.8,,,5.8,
DIS,2011-05-19,41.42,4.49,3.93,,2.07,3.93,,0.35,3.93,,6.12,3.93,,11.36,3.93,,37519.0,3.93,,,3.93,
DIS,2011-06-16,38.39,4.49,3.93,,2.07,3.93,,0.35,3.93,,6.12,3.93,,11.36,3.93,,37519.0,3.93,,,3.93,
DIS,2011-07-14,39.56,4.49,3.93,,2.07,3.93,,0.35,3.93,,6.12,3.93,,11.36,3.93,,37519.0,3.93,,,3.93,
DIS,2011-08-18,33.37,4.49,4.73,,2.07,4.73,,0.35,4.73,,6.12,4.73,,11.36,4.73,,37519.0,4.73,,,4.73,
DIS,2011-09-15,32.29,4.49,4.73,,2.07,4.73,,0.35,4.73,,6.12,4.73,,11.36,4.73,,37519.0,4.73,,,4.73,
DIS,2011-10-20,33.61,4.49,4.73,,2.07,4.73,,0.35,4.73,,6.12,4.73,,11.36,4.73,,37519.0,4.73,,,4.73,
DIS,2011-11-17,35.53,5.386,5.76,,2.54,5.76,,0.4,5.76,,6.865,5.76,,12.954,5.76,,37385.0,5.76,,19.028,5.76,
